,LEAGUE,PLAYER_ID,POSITION,SEASON,AGE_SEPT_15,GP,G,A,TP,PPG,SEASON_NO,SEASON_>20GP,CUM_GP,ONLY_1_SEASON,MIN_3_SEASONS,DY_STATUS,SHOOTS,DRAFTED,NHL_PPG,NHL_GP,NHL_DV
553,QMJHL,10437/claude-giroux,F,2008,20.675,55,38,68,106,1.927273,3,3,187,0,1,DY+2,R,Yes,0.9281360000000001,821,1
556,WHL,10438/darren-helm,F,2007,20.65,59,25,39,64,1.084746,3,3,201,0,1,DY+2,L,Yes,0.36089,629,1
560,QMJHL,10439/brad-marchand,F,2008,20.344444,59,31,42,73,1.237288,4,4,245,0,1,DY+2,L,Yes,0.820852,681,1
563,QMJHL,104393/peter-trainor,F,2014,21.288889,65,28,34,62,0.9538459999999999,3,3,201,0,1,DY+3,L,No,0.0,0,0
567,WHL,10440/kenndal-mcardle,F,2007,20.697222,63,19,23,42,0.666667,4,4,259,0,1,DY+2,L,Yes,0.07142899999999999,42,1
570,QMJHL,10441/mathieu-perreault,F,2008,20.694444,65,34,80,114,1.753846,3,3,194,0,1,DY+2,L,Yes,0.534602,578,1
573,OHL,10442/chris-stewart,F,2007,19.875,61,36,46,82,1.344262,3,3,187,0,1,DY+1,R,Yes,0.492331,652,1
574,WHL,104460/kirill-vorobyov,D,2013,18.594444,53,1,4,5,0.09,1,1,53,1,0,DY,L,No,0.0,0,0
577,QMJHL,10449/oskars-bartulis,D,2007,20.65,55,13,35,48,0.872727,3,3,171,0,1,DY+2,L,Yes,0.136364,66,1
579,WHL,10450/emil-sylvegard,F,2013,20.536111,68,4,15,19,0.279412,2,2,133,0,0,DY+2,L,No,0.0,0,0
580,USHL,10458/kyle-okposo,F,2006,18.413889,50,27,31,58,1.16,1,1,50,1,0,DY,R,Yes,0.6510699999999999,748,1
584,WHL,10459/sean-zimmerman,D,2007,20.308332999999998,60,2,12,14,0.23333299999999998,4,4,270,0,1,DY+2,R,Yes,0.0,0,0
585,USHL,10460/justin-abdelkader,F,2005,18.555556,60,27,25,52,0.866667,1,1,60,1,0,DY,L,Yes,0.36086999999999997,690,1
590,OHL,104602/kevin-spinozzi,D,2017,21.311111,58,13,28,41,0.706897,5,5,275,0,1,DY+3,L,No,0.0,0,0
593,OHL,10461/trevor-lewis,F,2007,20.686111,62,29,44,73,1.177419,3,3,170,0,1,DY+2,R,Yes,0.244337,618,1
596,OHL,10474/michael-kolarz,D,2007,20.675,56,2,11,13,0.232143,3,3,172,0,1,DY+2,R,No,0.0,0,0
598,OHL,10476/david-kuchejda,F,2007,20.258333,59,25,28,53,0.8983049999999999,2,2,126,0,0,DY+2,L,Yes,0.0,0,0
600,WHL,10479/daniel-rakos,F,2007,20.305556,63,16,19,35,0.555556,2,2,133,0,0,DY+2,L,No,0.0,0,0
603,WHL,10481/michal-repik,F,2008,19.708333,51,27,34,61,1.196078,3,3,176,0,1,DY+1,R,Yes,0.277778,72,1
607,WHL,104813/aaron-foster,F,2003,20.836111,48,18,19,37,0.770833,4,4,225,0,1,DY+2,L,No,0.0,0,0
609,QMJHL,10482/jiri-suchy,D,2007,19.7,56,4,13,17,0.303571,2,2,118,0,0,DY+1,L,No,0.0,0,0
612,QMJHL,10483/tomas-svoboda,F,2008,21.558332999999998,70,41,42,83,1.185714,3,3,201,0,1,DY+3,R,No,0.0,0,0
613,QMJHL,10486/gennadi-churilov,F,2005,18.361110999999998,69,11,26,37,0.5362319999999999,1,1,69,1,0,DY,L,No,0.0,0,0
614,USHL,104936/christian-kraus,F,2011,19.066667000000002,16,3,1,4,0.25,1,0,16,1,0,DY+1,L,No,0.0,0,0
615,USHL,10502/bobby-robins,F,2002,20.911111,60,16,14,30,0.5,1,1,60,1,0,DY+2,R,No,0.0,0,0
617,USHL,10503/grant-potulny,F,2000,20.530556,56,25,30,55,0.982143,2,2,102,0,0,DY+2,L,Yes,0.0,0,0
618,USHL,105099/barrett-casto,F,2001,18.963889,10,2,1,3,0.3,1,0,10,1,0,DY,R,No,0.0,0,0
620,WHL,105742/lenny-thunderchild,D,2006,18.261111,60,0,5,5,0.08,2,2,103,0,0,DY,R,No,0.0,0,0
622,WHL,105833/tomas-andrlik,D,2015,19.941667000000002,62,4,14,18,0.290323,2,2,133,0,0,DY+1,L,No,0.0,0,0
623,WHL,10586/sebastian-owuya,D,2011,19.936111,66,0,10,10,0.151515,1,1,66,1,0,DY+1,L,Yes,0.0,0,0
625,WHL,10604/lukas-vantuch,F,2007,20.152778,58,6,15,21,0.36206900000000003,2,2,126,0,0,DY+2,L,Yes,0.0,0,0
627,QMJHL,10606/david-buc,F,2007,20.647222,61,17,21,38,0.622951,2,2,127,0,0,DY+2,L,No,0.0,0,0
629,OHL,10608/marek-bartanus,F,2007,20.588889,57,6,14,20,0.350877,2,2,106,0,0,DY+2,R,Yes,0.0,0,0
631,QMJHL,10609/julius-sinkovic,F,2008,20.475,57,7,32,39,0.684211,2,2,118,0,0,DY+2,L,No,0.0,0,0
633,OHL,10610/tomas-zaborsky,F,2008,20.836111,68,31,39,70,1.029412,2,2,127,0,0,DY+2,L,Yes,0.0,0,0
634,QMJHL,106101/shawn-boudreau,F,2012,18.494444,13,0,2,2,0.15,1,0,13,1,0,DY,L,No,0.0,0,0
637,QMJHL,10611/michal-korenko,D,2007,20.147222,45,2,16,18,0.4,3,3,159,0,1,DY+2,R,No,0.0,0,0
639,QMJHL,10613/felix-schutz,F,2007,19.866667,45,19,25,44,0.977778,2,2,110,0,0,DY+1,L,Yes,0.0,0,0
641,OHL,10615/yannick-weber,D,2008,19.977778,59,20,35,55,0.9322030000000001,2,2,110,0,0,DY+1,R,Yes,0.199561,456,1
645,QMJHL,106154/ross-johnston,F,2015,21.575,44,18,14,32,0.727273,4,4,195,0,1,DY+3,L,No,0.0,0,0
646,WHL,10616/juraj-simek,F,2007,19.961111,58,28,29,57,0.982759,1,1,58,1,0,DY+1,L,Yes,0.0,0,0
650,OHL,106161/nicholas-baptiste,F,2015,20.113889,53,32,32,64,1.207547,4,4,248,0,1,DY+2,R,Yes,0.21276599999999998,47,1
654,OHL,106180/nevin-guy,D,2016,21.261111,59,5,17,22,0.372881,4,4,259,0,1,DY+3,L,No,0.0,0,0
655,OHL,106191/vadim-khlopotov,F,2012,18.397222,52,2,4,6,0.12,1,1,52,1,0,DY,L,No,0.0,0,0
657,WHL,10623/riley-armstrong,F,2004,19.852778,69,18,26,44,0.637681,2,2,134,0,0,DY+1,R,No,0.0,0,0
658,OHL,106239/peter-poulin-roy,F,2013,19.683332999999998,4,1,0,1,0.25,1,0,4,1,0,DY+1,R,No,0.0,0,0
660,USHL,106290/canon-pieper,F,2013,19.75,64,6,12,18,0.28125,2,2,114,0,0,DY+1,L,No,0.0,0,0
661,USHL,106292/teddy-doherty,D,2012,18.388889000000002,57,2,14,16,0.280702,1,1,57,1,0,DY,L,No,0.0,0,0
662,USHL,106296/bryan-sinz,D,2012,20.075,56,1,10,11,0.196429,1,1,56,1,0,DY+2,L,No,0.0,0,0
663,USHL,106298/ben-greiner,F,2013,20.244444,29,4,1,5,0.172414,1,1,29,1,0,DY+2,R,No,0.0,0,0
665,USHL,106303/kenny-gillespie,F,2013,19.788889,54,11,9,20,0.37037,2,2,89,0,0,DY+1,R,No,0.0,0,0
667,USHL,106305/ryan-schwalbe,F,2015,21.216667,60,4,7,11,0.183333,2,2,117,0,0,DY+3,R,No,0.0,0,0
671,WHL,10633/craig-valette,F,2003,20.938889,71,30,26,56,0.788732,4,4,248,0,1,DY+2,L,No,0.0,0,0
675,WHL,10637/ashton-rome,F,2006,20.708333,65,30,34,64,0.984615,4,4,270,0,1,DY+2,R,Yes,0.0,0,0
679,WHL,10638/brennan-evans,D,2003,21.691667000000002,67,6,17,23,0.34328400000000003,4,4,257,0,1,DY+3,L,No,0.0,0,0
683,OHL,10642/brad-staubitz,F,2005,21.130556,70,7,19,26,0.371429,4,4,236,0,1,DY+3,R,No,0.0,0,0
684,USHL,10644/matt-koalska,F,2000,20.330556,57,24,34,58,1.017544,1,1,57,1,0,DY+2,L,Yes,0.0,3,1
686,QMJHL,106480/olivier-maltais,F,2000,19.455556,40,6,10,16,0.4,2,2,101,0,0,DY+1,R,No,0.0,0,0
688,WHL,10656/keith-seabrook,D,2009,21.119444,64,15,40,55,0.859375,2,2,123,0,0,DY+3,R,Yes,0.0,0,0
692,QMJHL,10657/maxime-lacroix,F,2008,21.277778,67,30,32,62,0.925373,4,4,254,0,1,DY+3,L,Yes,0.0,0,0
695,WHL,10658/sebastian-svendsen,F,2012,21.125,11,2,2,4,0.36,3,0,149,0,0,DY+3,L,No,0.0,0,0
696,WHL,10659/mark-mieritz,F,2011,20.7,31,1,5,6,0.19,1,1,31,1,0,DY+2,R,No,0.0,0,0
699,WHL,10667/dustin-byfuglien,D,2005,20.466667,64,22,36,58,0.90625,3,3,186,0,1,DY+2,R,Yes,0.604143,869,1
703,OHL,10668/martin-st-pierre,F,2004,21.094444,68,45,65,110,1.6176469999999998,4,4,257,0,1,DY+3,L,No,0.0,0,0
707,WHL,10669/troy-brouwer,F,2006,21.077778,72,49,53,102,1.416667,4,4,274,0,1,DY+3,R,Yes,0.43198100000000006,838,1
710,OHL,10675/nick-foligno,F,2007,19.875,66,31,57,88,1.333333,3,3,196,0,1,DY+1,L,Yes,0.517241,841,1
714,OHL,10676/john-de-gray,D,2008,20.502778,67,4,13,17,0.253731,4,4,253,0,1,DY+2,L,Yes,0.0,0,0
719,WHL,10689/nathan-barrett,F,2002,21.116667,72,45,62,107,1.486111,5,5,316,0,1,DY+3,L,Yes,0.0,0,0
723,OHL,10698/dan-ryder,F,2007,20.675,57,40,52,92,1.614035,4,4,253,0,1,DY+2,R,Yes,0.0,0,0
726,OHL,10700/drew-fata,D,2003,20.130556,69,8,30,38,0.550725,3,3,194,0,1,DY+2,L,Yes,0.25,8,1
727,USHL,107099/nick-seeler,D,2012,19.283333,58,4,24,28,0.482759,1,1,58,1,0,DY+1,L,Yes,0.11828,93,1
729,USHL,107113/mark-friedman,D,2014,18.722222,51,10,30,40,0.7843140000000001,2,2,115,0,0,DY,R,Yes,0.0,1,1
733,QMJHL,107155/maxime-rousseau,D,2007,21.144444,65,4,5,9,0.14,4,4,235,0,1,DY+3,L,No,0.0,0,0
735,QMJHL,10722/martin-bartek,F,2000,20.161111,69,32,44,76,1.101449,2,2,135,0,0,DY+2,L,Yes,0.0,0,0
740,WHL,107378/dan-mercer,D,2008,21.363889,40,2,12,14,0.35,5,5,249,0,1,DY+3,R,No,0.0,0,0
743,WHL,107434/travis-mcevoy,F,2014,20.413889,59,9,8,17,0.288136,3,3,188,0,1,DY+2,R,No,0.0,0,0
744,WHL,107473/trace-elson,F,2014,19.805556,15,2,1,3,0.2,1,0,15,1,0,DY+1,R,No,0.0,0,0
745,WHL,107630/darian-henry,D,2013,19.111110999999998,63,1,6,7,0.11,1,1,63,1,0,DY+1,R,No,0.0,0,0
748,WHL,107882/dylan-stewart,F,2017,20.352778,19,2,4,6,0.32,3,0,142,0,0,DY+2,L,No,0.0,0,0
752,WHL,107894/nick-merkley,F,2017,20.311111,63,23,40,63,1.0,4,4,244,0,1,DY+2,R,Yes,0.0,1,1
755,WHL,107895/matt-sozanski,D,2017,21.697222,63,3,33,36,0.571429,3,3,158,0,1,DY+3,L,No,0.0,0,0
759,WHL,107898/carsen-twarynski,F,2018,20.808332999999998,68,45,27,72,1.058824,4,4,257,0,1,DY+2,L,Yes,0.0,0,0
765,WHL,107899/braylon-shmyr,F,2018,21.330556,72,37,51,88,1.222222,6,5,300,0,1,DY+3,L,No,0.0,0,0
770,WHL,107909/hudson-elynuik,F,2018,20.763889000000002,71,31,55,86,1.211268,5,5,276,0,1,DY+2,L,Yes,0.0,0,0
774,WHL,107924/mark-rassell,F,2018,21.541667,70,50,30,80,1.142857,4,4,274,0,1,DY+3,L,No,0.0,0,0
775,USHL,107966/ryan-collins,F,2011,17.388889000000002,20,0,3,3,0.15,1,1,20,1,0,DY-1,L,No,0.0,0,0
777,OHL,107970/michael-turner,F,2015,19.977778,41,6,6,12,0.29268299999999997,2,1,47,0,0,DY+1,L,No,0.0,0,0
779,OHL,107985/ryan-tuffin,F,2012,18.330556,7,0,2,2,0.29,2,0,10,0,0,DY,L,No,0.0,0,0
783,WHL,108033/matt-alfaro,F,2017,21.108333,61,25,35,60,0.983607,4,4,263,0,1,DY+3,L,No,0.0,0,0
784,WHL,108036/eric-krienke,F,2014,18.527778,50,3,4,7,0.14,1,1,50,1,0,DY,L,No,0.0,0,0
785,WHL,108055/reid-nemeth,F,2014,18.416667,58,3,2,5,0.09,1,1,58,1,0,DY,L,No,0.0,0,0
788,WHL,108056/kyle-o-connor,F,2015,19.625,20,1,1,2,0.1,3,3,132,0,1,DY+1,R,No,0.0,0,0
789,USHL,10809/philip-samuelsson,D,2009,18.136111,54,0,22,22,0.407407,1,1,54,1,0,DY,L,Yes,0.0,13,1
791,USHL,10810/nate-guenin,D,2002,19.763889000000002,56,4,11,15,0.267857,2,2,110,0,0,DY+1,R,Yes,0.13658499999999998,205,1
796,WHL,108169/brian-ballman,F,2001,21.413889,69,21,19,40,0.5797100000000001,5,5,313,0,1,DY+3,L,No,0.0,0,0
797,WHL,108211/martin-bobos,D,2014,19.655556,67,0,7,7,0.1,1,1,67,1,0,DY+1,L,No,0.0,0,0
801,QMJHL,10828/jonathan-roy,F,2001,21.694444,45,29,29,58,1.288889,4,4,218,0,1,DY+3,L,No,0.0,0,0
803,USHL,108294/jonny-brodzinski,F,2012,19.238889,58,10,12,22,0.37931,2,1,68,0,0,DY+1,R,Yes,0.203704,54,1
807,WHL,108317/dallas-valentine,D,2017,21.297222,52,2,13,15,0.288462,4,4,247,0,1,DY+3,R,No,0.0,0,0
811,WHL,108326/curtis-miske,F,2018,21.661111,72,27,37,64,0.8888889999999999,4,4,259,0,1,DY+3,L,No,0.0,0,0
814,WHL,108341/brandon-ralph,F,2016,20.427778,55,5,3,8,0.15,3,3,168,0,1,DY+2,L,No,0.0,0,0
817,OHL,10836/ahren-spylo,F,2003,19.775,42,20,11,31,0.738095,3,3,140,0,1,DY+1,L,Yes,0.0,0,0
818,OHL,108364/michal-kolarik,F,2000,17.936111,45,1,1,2,0.04,1,1,45,1,0,DY-1,R,No,0.0,0,0
819,WHL,108384/dario-meyer,F,2016,19.819444,56,13,13,26,0.464286,1,1,56,1,0,DY+1,L,No,0.0,0,0
821,USHL,108393/keaton-thompson,D,2013,18.002778,26,3,5,8,0.307692,2,2,61,0,0,DY,L,Yes,0.0,0,0
823,WHL,108400/kris-schmidli,F,2015,19.2,50,12,22,34,0.68,2,2,118,0,0,DY+1,L,No,0.0,0,0
827,WHL,108414/tyson-helgesen,D,2018,21.263889000000002,72,6,23,29,0.402778,4,4,263,0,1,DY+3,L,No,0.0,0,0
831,WHL,108433/evan-polei,F,2017,21.572222,69,33,29,62,0.898551,4,4,242,0,1,DY+3,L,No,0.0,0,0
836,WHL,108439/matt-fonteyne,F,2018,20.791667,72,35,53,88,1.222222,5,5,338,0,1,DY+2,L,No,0.0,0,0
837,WHL,108440/cole-chorney,F,2014,18.483333,58,6,5,11,0.189655,1,1,58,1,0,DY,R,No,0.0,0,0
839,WHL,108471/andrew-koep,F,2016,19.525,71,11,11,22,0.309859,2,2,129,0,0,DY+1,L,No,0.0,0,0
843,WHL,108472/kale-clague,D,2018,20.277778,54,11,60,71,1.314815,4,4,193,0,1,DY+2,L,Yes,0.0,0,0
844,USHL,10848/michal-hudec,F,2000,20.894444,54,22,25,47,0.8703700000000001,1,1,54,1,0,DY+2,L,No,0.0,0,0
845,USHL,108505/justin-henry,F,2011,17.802778,19,2,1,3,0.157895,1,0,19,1,0,DY-1,L,No,0.0,0,0
848,OHL,10854/libor-ustrnul,D,2002,20.569444,43,1,8,9,0.21,3,3,146,0,1,DY+2,L,Yes,0.0,0,0
852,OHL,108639/abe-herbst,D,2000,20.619444,45,1,18,19,0.42222200000000004,4,4,198,0,1,DY+2,L,No,0.0,0,0
855,QMJHL,108647/vladislav-lysenko,D,2014,19.508333,65,1,10,11,0.169231,3,2,148,0,0,DY+1,L,No,0.0,0,0
857,OHL,108648/nikita-zadorov,D,2014,19.413889,36,11,19,30,0.833333,2,2,99,0,0,DY+1,L,Yes,0.212329,292,1
860,OHL,108653/sergei-tolchinsky,F,2015,20.616667,61,30,65,95,1.557377,3,3,189,0,1,DY+2,L,No,0.0,0,0
863,QMJHL,108659/ivan-barbashyov,F,2015,19.752778,57,45,50,95,1.666667,3,3,173,0,1,DY+1,L,Yes,0.31288299999999997,163,1
864,USHL,108662/viktor-shakhvorostov,F,2013,18.375,22,0,1,1,0.045455,1,1,22,1,0,DY,R,No,0.0,0,0
868,OHL,10874/danny-bois,F,2004,21.288889,52,14,26,40,0.769231,4,4,236,0,1,DY+3,R,Yes,0.0,1,1
871,WHL,10876/steven-regier,F,2004,20.041667,72,25,35,60,0.833333,3,3,192,0,1,DY+2,L,Yes,0.153846,26,1
875,QMJHL,10877/alex-bourret,F,2006,19.944444,67,44,70,114,1.701493,4,4,258,0,1,DY+1,L,Yes,0.0,0,0
880,WHL,10880/erik-christensen,F,2004,20.744444,63,27,35,62,0.9841270000000001,5,5,338,0,1,DY+2,L,Yes,0.42118900000000004,387,1
884,QMJHL,10884/christian-larrivee,F,2003,21.055556,50,18,40,58,1.16,4,4,263,0,1,DY+3,L,Yes,0.0,0,0
886,USHL,108857/adrian-sloboda,D,2015,19.069444,31,2,4,6,0.193548,2,2,76,0,0,DY+1,L,No,0.0,0,0
887,QMJHL,108883/joel-blanchard,F,2014,20.511111,35,2,7,9,0.26,1,1,35,1,0,DY+2,L,No,0.0,0,0
890,OHL,10894/luke-sellars,D,2001,20.316667000000002,59,9,21,30,0.508475,3,3,171,0,1,DY+2,L,Yes,0.0,1,1
891,OHL,108989/greg-milner,F,2011,18.558332999999998,3,1,1,2,0.67,1,0,3,1,0,DY,L,No,0.0,0,0
895,WHL,10899/lawrence-nycholat,D,2000,21.355556,70,22,58,80,1.142857,4,4,280,0,1,DY+3,L,No,0.0,0,0
897,QMJHL,10902/luca-cunti,F,2009,20.197222,57,20,25,45,0.789474,2,2,91,0,0,DY+2,L,Yes,0.0,0,0
901,WHL,10907/tyler-beechey,F,2002,21.277778,70,44,55,99,1.4142860000000002,4,4,255,0,1,DY+3,L,No,0.0,0,0
902,USHL,10909/jay-barriball,F,2006,19.3,13,5,7,12,0.923077,1,0,13,1,0,DY+1,R,Yes,0.0,0,0
905,OHL,109163/pavel-shtefan,F,2001,21.469444,41,8,14,22,0.5365850000000001,3,3,162,0,1,DY+3,R,No,0.0,0,0
906,QMJHL,109217/philippe-choiniere,F,2001,21.3,71,25,30,55,0.774648,1,1,71,1,0,DY+3,R,No,0.0,0,0
910,QMJHL,109224/eric-cote,F,2000,20.883333,70,18,29,47,0.6714289999999999,4,3,183,0,1,DY+2,L,No,0.0,0,0
912,QMJHL,109225/serge-crochetiere,D,2000,20.566667000000002,31,1,3,4,0.13,2,2,58,0,0,DY+2,-,No,0.0,0,0
914,QMJHL,109305/gary-zinck,D,2001,21.483333,59,2,11,13,0.22033899999999998,2,2,126,0,0,DY+3,L,No,0.0,0,0
918,QMJHL,109537/fabien-laniel,D,2005,21.325,29,11,10,21,0.7241380000000001,4,4,238,0,1,DY+3,L,No,0.0,0,0
920,OHL,109585/mike-mazzuca,F,2000,21.205556,60,6,3,9,0.15,2,2,99,0,0,DY+3,R,No,0.0,0,0
925,QMJHL,109624/jasmin-gelinas,D,2000,21.455556,72,17,70,87,1.208333,5,5,321,0,1,DY+3,L,No,0.0,0,0
928,USHL,109632/andrew-poturalski,F,2014,20.669444,60,27,37,64,1.066667,3,2,115,0,0,DY+2,R,No,0.0,0,0
930,USHL,109784/chris-quinn,D,2002,20.469444,43,3,3,6,0.139535,2,2,70,0,0,DY+2,L,No,0.0,0,0
931,USHL,10981/brady-leisenring,F,2000,18.022222,52,11,8,19,0.365385,1,1,52,1,0,DY,R,No,0.0,0,0
932,OHL,109817/josh-sands,F,2000,18.633333,52,11,8,19,0.365385,1,1,52,1,0,DY,L,No,0.0,0,0
933,WHL,10982/glenn-olson,F,2004,20.372222,41,2,1,3,0.07,1,1,41,1,0,DY+2,L,No,0.0,0,0
938,WHL,10983/aaron-rome,D,2004,20.966667,69,10,42,52,0.7536229999999999,5,5,303,0,1,DY+2,L,Yes,0.123894,226,1
939,USHL,109871/michael-mcnicholas,F,2012,18.475,48,5,4,9,0.1875,1,1,48,1,0,DY,L,No,0.0,0,0
944,WHL,10988/jeremy-reich,F,2000,21.594444,72,33,58,91,1.263889,5,5,331,0,1,DY+3,L,Yes,0.06060599999999999,99,1
948,OHL,10990/patrick-kaleta,F,2006,20.269444,68,16,35,51,0.75,4,4,264,0,1,DY+2,R,Yes,0.155172,348,1
953,WHL,10991/carsen-germyn,F,2003,21.563889,63,26,33,59,0.936508,5,5,324,0,1,DY+3,R,No,0.0,0,0
954,WHL,10992/david-koci,D,2001,20.341667,70,2,7,9,0.13,1,1,70,1,0,DY+2,L,Yes,0.028169,142,1
957,OHL,10993/marc-methot,D,2005,20.233333,67,4,12,16,0.238806,3,3,198,0,1,DY+2,L,Yes,0.197115,624,1
961,OHL,10994/zenon-konopka,F,2002,21.702778,61,18,68,86,1.409836,4,4,242,0,1,DY+3,L,No,0.0,0,0
964,OHL,10997/krys-barch,F,2000,20.469444,56,23,26,49,0.875,3,3,187,0,1,DY+2,L,Yes,0.091864,381,1
968,OHL,10998/matt-ellis,F,2002,21.041667,66,38,51,89,1.348485,4,4,240,0,1,DY+3,L,No,0.0,0,0
969,OHL,109988/jerrod-smith,F,2002,18.363889,51,2,5,7,0.14,1,1,51,1,0,DY,L,No,0.0,0,0
973,OHL,10999/darryl-bootland,F,2002,20.869444,61,41,56,97,1.590164,4,4,248,0,1,DY+2,R,Yes,0.09375,32,1
977,OHL,109992/jimmy-gagnon,F,2003,20.997222,64,4,9,13,0.203125,4,4,256,0,1,DY+2,L,No,0.0,0,0
981,OHL,109995/t.j.-eason,D,2003,21.325,68,2,8,10,0.147059,4,4,260,0,1,DY+3,L,No,0.0,0,0
985,WHL,110023/kane-ludwar,D,2002,20.8,61,8,16,24,0.393443,4,3,125,0,1,DY+2,R,No,0.0,0,0
986,WHL,110030/kyle-klym,F,2007,18.952778,46,2,0,2,0.04,1,1,46,1,0,DY,L,No,0.0,0,0
990,OHL,11008/zack-stortini,F,2005,20.011111,58,13,27,40,0.689655,4,4,247,0,1,DY+2,R,Yes,0.15953299999999998,257,1
991,USHL,11009/tom-gilbert,D,2002,19.680556,57,13,15,28,0.491228,1,1,57,1,0,DY+1,R,Yes,0.340458,655,1
994,OHL,11010/bryan-young,D,2006,20.108333,64,0,10,10,0.15625,3,3,184,0,1,DY+2,L,Yes,0.0,17,1
997,OHL,11011/martin-lojek,D,2005,20.072222,58,1,12,13,0.224138,3,3,191,0,1,DY+2,R,Yes,0.2,5,1
999,USHL,11012/john-zeiler,F,2002,19.816667000000002,60,23,27,50,0.833333,2,2,116,0,0,DY+1,R,Yes,0.055555999999999994,90,1
1003,OHL,11014/joel-ward,F,2001,20.786111,67,26,36,62,0.925373,4,4,235,0,1,DY+2,R,No,0.0,0,0
1007,WHL,11015/duncan-milroy,F,2003,20.602778,61,34,44,78,1.278689,4,4,261,0,1,DY+2,R,Yes,0.2,5,1
1011,OHL,11018/david-clarkson,F,2005,21.458333,51,33,21,54,1.058824,4,4,185,0,1,DY+3,R,No,0.0,0,0
1013,OHL,11020/mark-fraser,D,2006,19.961111,59,0,5,5,0.08,2,2,117,0,0,DY+1,L,Yes,0.100457,219,1
1016,OHL,11022/david-liffiton,D,2004,19.908333,44,2,9,11,0.25,3,3,170,0,1,DY+1,L,Yes,0.14285699999999998,7,1
1020,WHL,11024/brandon-dubinsky,F,2006,20.377778,51,21,46,67,1.313725,4,4,234,0,1,DY+2,L,Yes,0.532199,823,1
1024,OHL,11025/dan-girardi,D,2005,21.377778,69,9,30,39,0.565217,4,4,225,0,1,DY+3,R,No,0.0,0,0
1027,WHL,11027/rick-rypien,F,2005,21.330556,63,22,29,51,0.809524,3,3,178,0,1,DY+3,R,No,0.0,0,0
1031,WHL,11028/nathan-smith,F,2002,20.6,47,22,38,60,1.2765959999999998,4,4,231,0,1,DY+2,L,Yes,0.0,26,1
1035,WHL,11029/jesse-schultz,F,2003,20.963889,72,53,51,104,1.444444,4,4,272,0,1,DY+2,R,No,0.0,0,0
1040,WHL,11030/brad-moran,F,2000,21.486110999999998,72,48,72,120,1.666667,5,5,357,0,1,DY+3,L,Yes,0.375,8,1
1045,WHL,11034/wade-skolney,D,2002,21.225,50,4,12,16,0.32,5,4,172,0,1,DY+3,L,No,0.0,0,0
1050,OHL,11039/kris-newbury,F,2003,21.572222,64,34,58,92,1.4375,5,5,306,0,1,DY+3,L,Yes,0.13333299999999998,75,1
1054,WHL,11041/blair-jones,F,2006,19.966667,72,35,50,85,1.180556,4,4,249,0,1,DY+1,R,Yes,0.128788,132,1
1055,OHL,110446/scott-judson,D,2005,18.344444,29,0,1,1,0.03,1,1,29,1,0,DY,L,No,0.0,0,0
1059,QMJHL,11047/sebastien-thinel,F,2002,21.475,69,43,49,92,1.333333,4,4,271,0,1,DY+3,L,No,0.0,0,0
1063,QMJHL,11048/marc-andre-thinel,F,2001,20.475,70,62,88,150,2.142857,4,4,266,0,1,DY+2,L,Yes,0.0,0,0
1067,QMJHL,11049/jonathan-bellemare,F,2003,20.941667000000002,24,12,12,24,1.0,4,4,227,0,1,DY+2,L,No,0.0,0,0
1071,WHL,11050/ryan-white,F,2008,20.494444,68,28,44,72,1.058824,4,4,275,0,1,DY+2,R,Yes,0.194888,313,1
1072,WHL,11051/aki-kangasmaki,F,2007,18.308332999999998,60,4,4,8,0.13,1,1,60,1,0,DY,L,No,0.0,0,0
1074,WHL,11052/mark-santorelli,F,2008,20.108333,72,27,74,101,1.402778,2,2,144,0,0,DY+2,R,Yes,0.0,0,0
1079,WHL,11053/zach-hamill,F,2008,19.977778,67,26,49,75,1.1194030000000001,5,4,250,0,1,DY+1,R,Yes,0.2,20,1
1084,WHL,11054/kyle-beach,F,2010,20.672222,68,52,34,86,1.2647059999999999,5,4,251,0,1,DY+2,R,Yes,0.0,0,0
1088,WHL,11055/steve-dasilva,F,2008,21.597222,68,40,50,90,1.3235290000000002,4,4,271,0,1,DY+3,R,No,0.0,0,0
1092,WHL,11056/ryan-russell,F,2007,20.369444,58,30,46,76,1.310345,4,4,263,0,1,DY+2,L,Yes,0.048780000000000004,41,1
1096,WHL,11057/zach-boychuk,F,2009,19.947222,43,28,29,57,1.325581,4,4,237,0,1,DY+1,L,Yes,0.23621999999999999,127,1
1101,WHL,11058/mitch-fadden,F,2009,21.45,63,37,39,76,1.206349,5,5,338,0,1,DY+3,L,Yes,0.0,0,0
1105,WHL,11059/riley-holzapfel,F,2008,20.075,49,18,22,40,0.816327,4,4,248,0,1,DY+2,L,Yes,0.0,0,0
1107,OHL,110597/marselis-subban,D,2014,18.955556,2,0,1,1,0.5,2,0,36,0,0,DY,R,No,0.0,0,0
1108,QMJHL,11062/oskar-orrpars,F,2010,18.691667000000002,27,3,3,6,0.22,1,1,27,1,0,DY,R,No,0.0,0,0
1112,OHL,110816/stephen-pierog,F,2015,21.188889,68,13,27,40,0.5882350000000001,4,4,263,0,1,DY+3,R,No,0.0,0,0
1116,OHL,110850/trevor-murphy,D,2015,20.161111,59,24,39,63,1.0677969999999999,4,4,235,0,1,DY+2,L,No,0.0,0,0
